ID,State,City,Year,Month,Carbon_Emissions(MT)
3218,Vermont,Montpelier,2022,2,9312
3219,Vermont,Montpelier,2022,3,5382
3220,Vermont,Montpelier,2022,4,6581
3221,Vermont,Montpelier,2022,5,4130
3222,Vermont,Montpelier,2022,6,7466
3223,Vermont,Montpelier,2022,7,9767
3224,Vermont,Montpelier,2022,8,1211
3225,Vermont,Montpelier,2022,9,4428
3226,Vermont,Montpelier,2022,10,2960
3227,Vermont,Montpelier,2022,11,8504
3228,Vermont,Montpelier,2022,12,4368
3229,Vermont,Montpelier,2023,1,2878
3230,Vermont,Montpelier,2023,2,1706
3231,Vermont,Montpelier,2023,3,8274
3232,Vermont,Montpelier,2023,4,8928
3233,Vermont,Montpelier,2023,5,5828
3234,Vermont,Montpelier,2023,6,1155
3235,Vermont,Montpelier,2023,7,5622
3236,Vermont,Montpelier,2023,8,6704
3237,Vermont,Montpelier,2023,9,5964
3238,Vermont,Montpelier,2023,10,9147
3239,Vermont,Montpelier,2023,11,8584
3240,Vermont,Montpelier,2023,12,5274
3241,Virginia,Virginia Beach,2021,1,2336
3242,Virginia,Virginia Beach,2021,2,1775
3243,Virginia,Virginia Beach,2021,3,9805
3244,Virginia,Virginia Beach,2021,4,2451
3245,Virginia,Virginia Beach,2021,5,7494
3246,Virginia,Virginia Beach,2021,6,6791
3247,Virginia,Virginia Beach,2021,7,8092
3248,Virginia,Virginia Beach,2021,8,4391
3249,Virginia,Virginia Beach,2021,9,5565
3250,Virginia,Virginia Beach,2021,10,2350
3251,Virginia,Virginia Beach,2021,11,8309
3252,Virginia,Virginia Beach,2021,12,5881
3253,Virginia,Virginia Beach,2022,1,1960
3254,Virginia,Virginia Beach,2022,2,8653
3255,Virginia,Virginia Beach,2022,3,3716
3256,Virginia,Virginia Beach,2022,4,9401
3257,Virginia,Virginia Beach,2022,5,1553
3258,Virginia,Virginia Beach,2022,6,3464
3259,Virginia,Virginia Beach,2022,7,8884
3260,Virginia,Virginia Beach,2022,8,3833
3261,Virginia,Virginia Beach,2022,9,5573
3262,Virginia,Virginia Beach,2022,10,8754
3263,Virginia,Virginia Beach,2022,11,9207
3264,Virginia,Virginia Beach,2022,12,8147
3265,Virginia,Virginia Beach,2023,1,7188
3266,Virginia,Virginia Beach,2023,2,2041
3267,Virginia,Virginia Beach,2023,3,5434
3268,Virginia,Virginia Beach,2023,4,9432
3269,Virginia,Virginia Beach,2023,5,8564
3270,Virginia,Virginia Beach,2023,6,2800
3271,Virginia,Virginia Beach,2023,7,3442
3272,Virginia,Virginia Beach,2023,8,4348
3273,Virginia,Virginia Beach,2023,9,4864
3274,Virginia,Virginia Beach,2023,10,8835
3275,Virginia,Virginia Beach,2023,11,2683
3276,Virginia,Virginia Beach,2023,12,9989
3277,Virginia,Richmond,2021,1,4374
3278,Virginia,Richmond,2021,2,1295
3279,Virginia,Richmond,2021,3,1617
3280,Virginia,Richmond,2021,4,5050
3281,Virginia,Richmond,2021,5,3191
3282,Virginia,Richmond,2021,6,6395
3283,Virginia,Richmond,2021,7,2095
3284,Virginia,Richmond,2021,8,5192
3285,Virginia,Richmond,2021,9,2876
3286,Virginia,Richmond,2021,10,8592
3287,Virginia,Richmond,2021,11,3434
3288,Virginia,Richmond,2021,12,5318
3289,Virginia,Richmond,2022,1,6871
3290,Virginia,Richmond,2022,2,1551
3291,Virginia,Richmond,2022,3,3743
3292,Virginia,Richmond,2022,4,1125
3293,Virginia,Richmond,2022,5,1947
3294,Virginia,Richmond,2022,6,8678
3295,Virginia,Richmond,2022,7,8638
3296,Virginia,Richmond,2022,8,6789
3297,Virginia,Richmond,2022,9,1519
3298,Virginia,Richmond,2022,10,7271
3299,Virginia,Richmond,2022,11,5440
3300,Virginia,Richmond,2022,12,9079
3301,Virginia,Richmond,2023,1,4147
3302,Virginia,Richmond,2023,2,3599
3303,Virginia,Richmond,2023,3,9225
3304,Virginia,Richmond,2023,4,4999
3305,Virginia,Richmond,2023,5,5853
3306,Virginia,Richmond,2023,6,7294
3307,Virginia,Richmond,2023,7,3560
3308,Virginia,Richmond,2023,8,3358
3309,Virginia,Richmond,2023,9,3132
3310,Virginia,Richmond,2023,10,6358
3311,Virginia,Richmond,2023,11,2009
3312,Virginia,Richmond,2023,12,7508
3313,Washington,Seattle,2021,1,9254
3314,Washington,Seattle,2021,2,5881
3315,Washington,Seattle,2021,3,1792
3316,Washington,Seattle,2021,4,6352
3317,Washington,Seattle,2021,5,4980
3318,Washington,Seattle,2021,6,3036
3319,Washington,Seattle,2021,7,3950
3320,Washington,Seattle,2021,8,9905
3321,Washington,Seattle,2021,9,7255
3322,Washington,Seattle,2021,10,6739
3323,Washington,Seattle,2021,11,7820
3324,Washington,Seattle,2021,12,7039
3325,Washington,Seattle,2022,1,2409
3326,Washington,Seattle,2022,2,2395
3327,Washington,Seattle,2022,3,8558
3328,Washington,Seattle,2022,4,5405
3329,Washington,Seattle,2022,5,1614
3330,Washington,Seattle,2022,6,2711
3331,Washington,Seattle,2022,7,9652
3332,Washington,Seattle,2022,8,8603
3333,Washington,Seattle,2022,9,3378
3334,Washington,Seattle,2022,10,1617
3335,Washington,Seattle,2022,11,9217
3336,Washington,Seattle,2022,12,3484
3337,Washington,Seattle,2023,1,8031
3338,Washington,Seattle,2023,2,5617
3339,Washington,Seattle,2023,3,3297
3340,Washington,Seattle,2023,4,6798
3341,Washington,Seattle,2023,5,7129
3342,Washington,Seattle,2023,6,3375
3343,Washington,Seattle,2023,7,5952
3344,Washington,Seattle,2023,8,4193
3345,Washington,Seattle,2023,9,5419
3346,Washington,Seattle,2023,10,6153
3347,Washington,Seattle,2023,11,5730
3348,Washington,Seattle,2023,12,1752
3349,Washington,Olympia,2021,1,7999
3350,Washington,Olympia,2021,2,3240
3351,Washington,Olympia,2021,3,1915
3352,Washington,Olympia,2021,4,3272
3353,Washington,Olympia,2021,5,3828
3354,Washington,Olympia,2021,6,8485
3355,Washington,Olympia,2021,7,6474
3356,Washington,Olympia,2021,8,5444
3357,Washington,Olympia,2021,9,8533
3358,Washington,Olympia,2021,10,1033
3359,Washington,Olympia,2021,11,9650
3360,Washington,Olympia,2021,12,2703
3361,Washington,Olympia,2022,1,5813
3362,Washington,Olympia,2022,2,1515
3363,Washington,Olympia,2022,3,6385
3364,Washington,Olympia,2022,4,2349
3365,Washington,Olympia,2022,5,8636
3366,Washington,Olympia,2022,6,4242
3367,Washington,Olympia,2022,7,9393
3368,Washington,Olympia,2022,8,2745
3369,Washington,Olympia,2022,9,3520
3370,Washington,Olympia,2022,10,6415
3371,Washington,Olympia,2022,11,3047
3372,Washington,Olympia,2022,12,6469
3373,Washington,Olympia,2023,1,1777
3374,Washington,Olympia,2023,2,1925
3375,Washington,Olympia,2023,3,8830
3376,Washington,Olympia,2023,4,9419
3377,Washington,Olympia,2023,5,4170
3378,Washington,Olympia,2023,6,6276
3379,Washington,Olympia,2023,7,6250
3380,Washington,Olympia,2023,8,6633
3381,Washington,Olympia,2023,9,9834
3382,Washington,Olympia,2023,10,1720
3383,Washington,Olympia,2023,11,6395
3384,Washington,Olympia,2023,12,4932
3385,West Virginia,Charleston,2021,1,3105
3386,West Virginia,Charleston,2021,2,5058
3387,West Virginia,Charleston,2021,3,3246
3388,West Virginia,Charleston,2021,4,8672
3389,West Virginia,Charleston,2021,5,9030
3390,West Virginia,Charleston,2021,6,6505
3391,West Virginia,Charleston,2021,7,4394
3392,West Virginia,Charleston,2021,8,7939
3393,West Virginia,Charleston,2021,9,8927
3394,West Virginia,Charleston,2021,10,1688
3395,West Virginia,Charleston,2021,11,4022
3396,West Virginia,Charleston,2021,12,2691
3397,West Virginia,Charleston,2022,1,1316
3398,West Virginia,Charleston,2022,2,5162
3399,West Virginia,Charleston,2022,3,1931
3400,West Virginia,Charleston,2022,4,2272
3401,West Virginia,Charleston,2022,5,5212
3402,West Virginia,Charleston,2022,6,4317
3403,West Virginia,Charleston,2022,7,7823
3404,West Virginia,Charleston,2022,8,3515
3405,West Virginia,Charleston,2022,9,2862
3406,West Virginia,Charleston,2022,10,5099
3407,West Virginia,Charleston,2022,11,9347
3408,West Virginia,Charleston,2022,12,6668
3409,West Virginia,Charleston,2023,1,6757
3410,West Virginia,Charleston,2023,2,9545
3411,West Virginia,Charleston,2023,3,6515
3412,West Virginia,Charleston,2023,4,5353
3413,West Virginia,Charleston,2023,5,3938
3414,West Virginia,Charleston,2023,6,2861
3415,West Virginia,Charleston,2023,7,6445
3416,West Virginia,Charleston,2023,8,7000
3417,West Virginia,Charleston,2023,9,1803
3418,West Virginia,Charleston,2023,10,8941
3419,West Virginia,Charleston,2023,11,1821
3420,West Virginia,Charleston,2023,12,5943
3421,West Virginia,Huntington,2021,1,1527
3422,West Virginia,Huntington,2021,2,9749
3423,West Virginia,Huntington,2021,3,9715
3424,West Virginia,Huntington,2021,4,6521
3425,West Virginia,Huntington,2021,5,9707
3426,West Virginia,Huntington,2021,6,1040
3427,West Virginia,Huntington,2021,7,8041
3428,West Virginia,Huntington,2021,8,7005
3429,West Virginia,Huntington,2021,9,7993
3430,West Virginia,Huntington,2021,10,6256
3431,West Virginia,Huntington,2021,11,9185
3432,West Virginia,Huntington,2021,12,8010
3433,West Virginia,Huntington,2022,1,1391
3434,West Virginia,Huntington,2022,2,9100
3435,West Virginia,Huntington,2022,3,6595
3436,West Virginia,Huntington,2022,4,5444
3437,West Virginia,Huntington,2022,5,7274
3438,West Virginia,Huntington,2022,6,4288
3439,West Virginia,Huntington,2022,7,4853
3440,West Virginia,Huntington,2022,8,5901
3441,West Virginia,Huntington,2022,9,6841
3442,West Virginia,Huntington,2022,10,7075
3443,West Virginia,Huntington,2022,11,2581
3444,West Virginia,Huntington,2022,12,1623
3445,West Virginia,Huntington,2023,1,8232
3446,West Virginia,Huntington,2023,2,4874
3447,West Virginia,Huntington,2023,3,1060
3448,West Virginia,Huntington,2023,4,9126
3449,West Virginia,Huntington,2023,5,5734
3450,West Virginia,Huntington,2023,6,4826
3451,West Virginia,Huntington,2023,7,7939
3452,West Virginia,Huntington,2023,8,9112
3453,West Virginia,Huntington,2023,9,5310
3454,West Virginia,Huntington,2023,10,8808
3455,West Virginia,Huntington,2023,11,6738
3456,West Virginia,Huntington,2023,12,4989
3457,Wisconsin,Milwaukee,2021,1,6013
3458,Wisconsin,Milwaukee,2021,2,9044
3459,Wisconsin,Milwaukee,2021,3,2537
3460,Wisconsin,Milwaukee,2021,4,9563
3461,Wisconsin,Milwaukee,2021,5,5780
3462,Wisconsin,Milwaukee,2021,6,4965
3463,Wisconsin,Milwaukee,2021,7,5744
3464,Wisconsin,Milwaukee,2021,8,4017
3465,Wisconsin,Milwaukee,2021,9,1579
3466,Wisconsin,Milwaukee,2021,10,2064
3467,Wisconsin,Milwaukee,2021,11,1682
3468,Wisconsin,Milwaukee,2021,12,8880
3469,Wisconsin,Milwaukee,2022,1,8160
3470,Wisconsin,Milwaukee,2022,2,5165
3471,Wisconsin,Milwaukee,2022,3,4158
3472,Wisconsin,Milwaukee,2022,4,9476
3473,Wisconsin,Milwaukee,2022,5,3710
3474,Wisconsin,Milwaukee,2022,6,5942
3475,Wisconsin,Milwaukee,2022,7,7600
3476,Wisconsin,Milwaukee,2022,8,5960
3477,Wisconsin,Milwaukee,2022,9,6230
3478,Wisconsin,Milwaukee,2022,10,2306
3479,Wisconsin,Milwaukee,2022,11,3013
3480,Wisconsin,Milwaukee,2022,12,1678
3481,Wisconsin,Milwaukee,2023,1,7288
3482,Wisconsin,Milwaukee,2023,2,9554
3483,Wisconsin,Milwaukee,2023,3,7975
3484,Wisconsin,Milwaukee,2023,4,8917
3485,Wisconsin,Milwaukee,2023,5,8258
3486,Wisconsin,Milwaukee,2023,6,8858
3487,Wisconsin,Milwaukee,2023,7,7210
3488,Wisconsin,Milwaukee,2023,8,1211
3489,Wisconsin,Milwaukee,2023,9,9938
3490,Wisconsin,Milwaukee,2023,10,1972
3491,Wisconsin,Milwaukee,2023,11,1971
3492,Wisconsin,Milwaukee,2023,12,7690
3493,Wisconsin,Madison,2021,1,3005
3494,Wisconsin,Madison,2021,2,5128
3495,Wisconsin,Madison,2021,3,3057
3496,Wisconsin,Madison,2021,4,8356
3497,Wisconsin,Madison,2021,5,7338
3498,Wisconsin,Madison,2021,6,9483
3499,Wisconsin,Madison,2021,7,9539
3500,Wisconsin,Madison,2021,8,5407
3501,Wisconsin,Madison,2021,9,6497
3502,Wisconsin,Madison,2021,10,6031
3503,Wisconsin,Madison,2021,11,2857
3504,Wisconsin,Madison,2021,12,2919
3505,Wisconsin,Madison,2022,1,6671
3506,Wisconsin,Madison,2022,2,9372
3507,Wisconsin,Madison,2022,3,2775
3508,Wisconsin,Madison,2022,4,9150
3509,Wisconsin,Madison,2022,5,4795
3510,Wisconsin,Madison,2022,6,9156
3511,Wisconsin,Madison,2022,7,9155
3512,Wisconsin,Madison,2022,8,9962
3513,Wisconsin,Madison,2022,9,7620
3514,Wisconsin,Madison,2022,10,3986
3515,Wisconsin,Madison,2022,11,8102
3516,Wisconsin,Madison,2022,12,7184
3517,Wisconsin,Madison,2023,1,8229
3518,Wisconsin,Madison,2023,2,4873
3519,Wisconsin,Madison,2023,3,7596
3520,Wisconsin,Madison,2023,4,2900
3521,Wisconsin,Madison,2023,5,6462
3522,Wisconsin,Madison,2023,6,1871
3523,Wisconsin,Madison,2023,7,6178
3524,Wisconsin,Madison,2023,8,7284
3525,Wisconsin,Madison,2023,9,1654
3526,Wisconsin,Madison,2023,10,9242
3527,Wisconsin,Madison,2023,11,9714
3528,Wisconsin,Madison,2023,12,7663
3529,Wyoming,Cheyenne,2021,1,9168
3530,Wyoming,Cheyenne,2021,2,3388
3531,Wyoming,Cheyenne,2021,3,9351
3532,Wyoming,Cheyenne,2021,4,8392
3533,Wyoming,Cheyenne,2021,5,2941
3534,Wyoming,Cheyenne,2021,6,5467
3535,Wyoming,Cheyenne,2021,7,5547
3536,Wyoming,Cheyenne,2021,8,2365
3537,Wyoming,Cheyenne,2021,9,6039
3538,Wyoming,Cheyenne,2021,10,3101
3539,Wyoming,Cheyenne,2021,11,7219
3540,Wyoming,Cheyenne,2021,12,4077
3541,Wyoming,Cheyenne,2022,1,8780
3542,Wyoming,Cheyenne,2022,2,9679
3543,Wyoming,Cheyenne,2022,3,5225
3544,Wyoming,Cheyenne,2022,4,1989
3545,Wyoming,Cheyenne,2022,5,3413
3546,Wyoming,Cheyenne,2022,6,8334
3547,Wyoming,Cheyenne,2022,7,9414
3548,Wyoming,Cheyenne,2022,8,6711
3549,Wyoming,Cheyenne,2022,9,8581
3550,Wyoming,Cheyenne,2022,10,4673
3551,Wyoming,Cheyenne,2022,11,2409
3552,Wyoming,Cheyenne,2022,12,9025
3553,Wyoming,Cheyenne,2023,1,6875
3554,Wyoming,Cheyenne,2023,2,5747
3555,Wyoming,Cheyenne,2023,3,5205
3556,Wyoming,Cheyenne,2023,4,5195
3557,Wyoming,Cheyenne,2023,5,4886
3558,Wyoming,Cheyenne,2023,6,6167
3559,Wyoming,Cheyenne,2023,7,8845
3560,Wyoming,Cheyenne,2023,8,2434
3561,Wyoming,Cheyenne,2023,9,8506
3562,Wyoming,Cheyenne,2023,10,1162
3563,Wyoming,Cheyenne,2023,11,1816
3564,Wyoming,Cheyenne,2023,12,7114
3565,Wyoming,Casper,2021,1,4144
3566,Wyoming,Casper,2021,2,9177
3567,Wyoming,Casper,2021,3,3759
3568,Wyoming,Casper,2021,4,2497
3569,Wyoming,Casper,2021,5,5359
3570,Wyoming,Casper,2021,6,2523
3571,Wyoming,Casper,2021,7,1010
3572,Wyoming,Casper,2021,8,8922
3573,Wyoming,Casper,2021,9,5576
3574,Wyoming,Casper,2021,10,8540
3575,Wyoming,Casper,2021,11,9811
3576,Wyoming,Casper,2021,12,1127
3577,Wyoming,Casper,2022,1,5149
3578,Wyoming,Casper,2022,2,7232
3579,Wyoming,Casper,2022,3,2181
3580,Wyoming,Casper,2022,4,5779
3581,Wyoming,Casper,2022,5,6569
3582,Wyoming,Casper,2022,6,8156
3583,Wyoming,Casper,2022,7,9721
3584,Wyoming,Casper,2022,8,3252
3585,Wyoming,Casper,2022,9,1012
3586,Wyoming,Casper,2022,10,5530
3587,Wyoming,Casper,2022,11,2012
3588,Wyoming,Casper,2022,12,8052
3589,Wyoming,Casper,2023,1,1294
3590,Wyoming,Casper,2023,2,8964
3591,Wyoming,Casper,2023,3,8828
3592,Wyoming,Casper,2023,4,9440
3593,Wyoming,Casper,2023,5,6537
3594,Wyoming,Casper,2023,6,6689
3595,Wyoming,Casper,2023,7,3315
3596,Wyoming,Casper,2023,8,8643
3597,Wyoming,Casper,2023,9,6844
3598,Wyoming,Casper,2023,10,6516
3599,Wyoming,Casper,2023,11,8198
3600,Wyoming,Casper,2023,12,9187

